time;Si (?mol/L);Al (?mol/L)
40.78333333;372.2737056;354.0276302
40.8;372.2881892;353.9372984
40.81666667;372.3222894;353.8634679
40.83333333;372.4152394;353.9959033
40.85;372.5268252;354.1035868
40.86666667;372.678625;354.2360222
40.88333333;372.8696581;354.3492062
40.9;373.0018414;354.4376382
40.91666667;373.1732578;354.5150693
40.93333333;373.2269746;354.5099941
40.95;373.300308;354.5049189
40.96666667;373.3147916;354.5603484
40.98333333;373.3096585;354.604777
41;373.3633753;354.5777001
41.01666667;373.4367087;354.5561236
41.03333333;373.5492754;354.468542
41.05;373.6814586;354.3974616
41.06666667;373.8332585;354.4886439
41.08333333;374.0252724;354.5688252
41.1;374.1574556;354.6875096
41.11666667;374.3092555;354.7896927
41.13333333;374.3433557;354.7516149
41.15;374.3774558;354.724538
41.16666667;374.4125368;354.5847023
41.18333333;374.446637;354.4668684
41.2;374.539587;354.5553004
41.21666667;374.632537;354.6272311
41.23333333;374.7460845;354.6331568
41.25;374.8782678;354.6390824
41.26666667;375.0114318;354.8842765
41.28333333;375.1642125;355.0909677
41.3;375.2375459;355.3691644
41.31666667;375.3108793;355.6033577
41.33333333;375.3057463;355.7797965
41.35;375.2809966;355.9314834
41.36666667;375.2954802;355.885155
41.38333333;375.2903471;355.8498275
41.4;375.384278;355.8942561
41.41666667;375.4978254;355.9331843
41.43333333;375.6506061;355.837352
41.45;375.8230034;355.7580211
41.46666667;375.93557;355.9647122
41.48333333;376.0893316;356.1384008
41.5;376.1038151;356.3340911
41.51666667;376.1182987;356.4995291
41.53333333;376.1720155;356.5274565
41.55;376.2267131;356.5526336
41.56666667;376.3206439;356.6878192
41.58333333;376.413594;356.8010031
41.6;376.4879082;356.9471896
41.61666667;376.581839;357.0686242
41.63333333;376.6757699;357.0828005
41.65;376.7893174;357.0969767
41.66666667;376.9028648;357.2541641
41.68333333;377.0360289;357.3865995
41.7;377.1103431;357.5492873
41.71666667;377.204274;357.6844729
41.73333333;377.337438;357.7976568
41.75;377.5108162;357.8915893
41.76666667;377.5655138;358.0130238
41.78333333;377.639828;358.1179571
41.8;377.8328228;358.126633
41.81666667;378.0856482;358.1325586
41.83333333;378.318857;358.2457425
41.85;378.6118965;358.3424252
41.86666667;378.7254439;358.4391078
41.88333333;378.8595888;358.5220394
41.9;378.9348839;358.4152063
41.91666667;379.0288147;358.3276247
41.93333333;379.103129;358.4600601
41.95;379.1980406;358.5704939
41.96666667;379.3518022;358.4361586
41.98333333;379.5261611;358.3265753
42;379.7201367;358.3985061
42.01666667;379.9543263;358.459436
42.03333333;380.1090687;358.3883556
42.05;380.2834276;358.3310264
42.06666667;380.3381253;358.246195
42.08333333;380.3928229;358.1778649
42.1;380.4671371;358.0792824
42.11666667;380.5424322;357.9972012
42.13333333;380.6765771;358.069132
42.15;380.8519169;358.1273117
42.16666667;381.0468733;358.0974845
42.18333333;381.2810629;358.0731578
42.2;381.4358053;358.2605975
42.21666667;381.6317425;358.4150346
42.23333333;381.6864401;358.5172177
42.25;381.7411377;358.6001493
42.26666667;381.7958354;358.5593213
42.28333333;381.8515138;358.5239937
42.3;381.9062114;358.5464206
42.31666667;381.9609091;358.5688475
42.33333333;382.0558207;358.7205345
42.35;382.1713299;358.8474695
42.36666667;382.3672671;359.0321589
42.38333333;382.6024376;359.186596
42.4;382.7375633;359.2255242
42.41666667;382.8932865;359.2617022
42.43333333;382.9283675;359.3611351
42.45;382.9634485;359.4440667
42.46666667;383.0191269;359.5875029
42.48333333;383.0738246;359.7089375
42.5;383.2099311;359.5608512
42.51666667;383.3852709;359.4375168
42.53333333;383.5409941;359.385688
42.55;383.7369313;359.34486
42.56666667;383.8122264;359.4387925
42.58333333;383.9081189;359.5162236
42.6;383.9431999;359.6376582
42.61666667;383.9782809;359.7398413
42.63333333;383.9937453;359.8227729
42.65;383.9886123;359.8919534
42.66666667;384.0030958;359.5155994
42.68333333;384.0381768;359.2025004
42.7;384.0938553;359.2249273
42.71666667;384.1691504;359.244604
42.73333333;384.3052569;359.2450292
42.75;384.4815775;359.2482046
42.76666667;384.537256;359.3971413
42.78333333;384.6125511;359.5240763
42.8;384.5868206;359.50525
42.81666667;384.5414735;359.4919242
42.83333333;384.5167238;359.6876145
42.85;384.4909933;359.847552
42.86666667;384.5260743;359.9964887
42.88333333;384.5611553;360.1206735
42.9;384.6570478;360.2173562
42.91666667;384.7735378;360.2975375
42.93333333;384.8282354;360.1742032
42.95;384.8839138;360.0701203
42.96666667;384.8179693;360.1503017
42.98333333;384.7324081;360.216732
43;384.687061;360.3244155
43.01666667;384.6417139;360.4128475
43.03333333;384.6365809;360.1052489
43.05;384.6314478;359.8471541
43.06666667;384.6871263;359.8668308
43.08333333;384.7418239;359.881007
43.1;384.8377164;359.8621808
43.11666667;384.9542063;359.8461047
43.13333333;385.0098848;359.8300286
43.15;385.0645824;359.819453
43.16666667;385.0192353;359.7373718
43.18333333;384.9532908;359.6690417
43.2;384.888327;359.7162205
43.21666667;384.801785;359.7578989
43.23333333;384.7770354;359.8105782
43.25;384.7513049;359.857757
43.26666667;384.8069833;359.998443
43.28333333;384.8822784;360.1171274
43.3;384.9173594;360.0597981
43.31666667;384.9730379;360.0134697
43.33333333;384.9276908;359.898386
43.35;384.8617462;359.805304
43.36666667;384.8968272;360.1000019
43.38333333;384.932889;360.3479463
43.4;384.9071586;360.4116264
43.41666667;384.8814281;360.4670559
43.43333333;384.9174899;360.6269934
43.45;384.9721875;360.762179
